g1,-0.7680336532983677
g2,1.1468095576753465
g3,0.8377043716767599
g4,-0.6867802227639961
g5,0.2783009526471955
g6,-0.09259353737333932
g7,-0.10605377796471158
g8,-0.8763569488514837
g9,0.25840694526336777
g10,0.4213143572732212
g11,0.855414345063663
g12,0.46483753275639095
g13,-1.233174538281115
g14,-0.4563998589269442
g15,0.3444123116647008
g16,0.4016341592296151
g17,0.42215854053665436
g18,-0.4298854884205395
g19,1.0653822908357304
g20,0.2748753989810379
g21,1.290790390407706
g22,-0.3288224874100772
g23,0.040097154279845185
g24,0.39228385247528413
g25,0.4032445164837399
g26,-0.5865030935431449
g27,0.43625859806788214
g28,-0.5277007620273184
g29,-0.5515577743210494
g30,-0.8315084954021469
g31,0.4249456259101052
g32,-1.629183808232667
g33,0.24614607185351595
g34,0.018411674095901682
g35,-0.7563886644145024
g36,-0.4215492416059513
g37,-0.9500447094838745
g38,-0.3354154032691998
g39,0.49908847236867854
g40,0.8074811498041731
g41,0.3624665276964855
g42,-0.4261223812842757
g43,-0.21693388224900098
g44,1.0268150859572502
g45,0.11841987064681557
g46,1.1110546368805092
g47,0.3132028103291895
g48,0.7590349647334484
g49,0.4250402422731004
g50,-0.9394218865554492
g51,-0.7008923727394237
g52,-0.4824778161733232
g53,-0.5540523818261004
g54,0.4029198689058277
g55,-0.3861820016711107
g56,-0.26610194488067895
g57,0.5420942898297207
g58,-0.30059322352525136
g59,0.5445952607810394
g60,0.003662252962377859
g61,0.48238462447348684
g62,0.08696223931778732
g63,0.2747206992480512
g64,-0.045369752917325624
g65,-0.32222483279611064
g66,-0.14754144687115264
g67,-0.11872283884618433
g68,-0.5146178511472479
g69,0.44546451489758615
g70,-0.6991822638128972
g71,0.25341009236191675
g72,0.6940969583296385
g73,0.34073978438408437
g74,-0.2560700994054365
g75,0.46212299644275323
g76,-0.55448127577497
g77,0.5528801119408869
g78,-0.5595191853912121
g79,-0.07199410216727031
g80,-0.39201687157189036
g81,0.4447254500779521
g82,-0.7650181188550255
g83,0.14103118062133543
g84,0.9143302937939874
g85,0.8377349346087057
g86,0.4026211390678553
g87,-0.48886204849204157
g88,0.23119058455835895
g89,0.15881596993186572
g90,0.3655690769833236
g91,-0.8295985884167438
g92,1.035374913909147
g93,-0.3656787378202079
g94,0.23904927630399966
g95,-0.2940456354510995
g96,0.074744097554658
g97,-0.24883527078244377
g98,-0.28861607959981017
g99,0.049259620440940795
g100,-1.0456362953427527
g101,0.27633033354810743
g102,-0.05657139136089425
g103,0.18751949376787894
g104,-0.44620619710271753
g105,-0.22291942309839233
g106,-0.15662235329702637
g107,0.8148501699484673
g108,0.07336550751411988
g109,-0.16641788940295732
g110,0.30436235224050034
g111,-0.5728268473546879
g112,-0.49618582855664384
g113,-0.2592274574950666
g114,-0.23083059720372137
g115,0.025577060883198544
g116,0.747495206341722
g117,-0.6896381140326
g118,-0.14855949918764244
g119,0.08190529200741231
g120,-0.5401618452103606
g121,-0.09080878301097363
g122,-0.11610100491960008
g123,-0.21197595144645354
g124,1.0385271313254838
g125,0.270329487649342
g126,-0.6569448896758627
g127,0.44541062967964146
g128,0.7804032088011327
g129,0.16177028273979294
g130,0.5568183575907246
g131,0.4390356227007349
g132,-0.435135187917466
g133,-0.16703631960498694
g134,0.5559326444279219
g135,0.20381813471844573
g136,-1.0762657767906427
g137,-0.24301135196320314
g138,-0.4522548904801347
g139,-0.06513675791146835
g140,-0.1999240382688759
g141,0.025251772945384023
g142,-0.22640040971041156
g143,-0.14877078569079233
g144,-0.15926139699077613
g145,-0.3674778483029451
g146,0.7643143563962346
g147,0.42660610496970824
g148,-0.013142788146286602
g149,-0.5789722368142652
g150,0.20996837486650757
g151,-0.04023028215128348
g152,-0.25720093588920806
g153,0.5701611265571788
g154,-0.8068996424966602
g155,-0.19780294717398975
g156,0.4349663669807028
g157,-0.3106471379610471
g158,0.7196107981388241
g159,-0.18661543797491723
g160,0.16160438623586718
g161,0.4661753181229447
g162,0.39425777645109855
g163,-1.213302422732221
g164,-0.5820303731934633
g165,0.2689982985055598
g166,-0.6126194345654423
g167,0.07313392295792304
g168,-0.6424500164675969
g169,-1.2510836702487733
g170,-0.21938906774470457
g171,0.2959440457528685
g172,0.41013899382462343
g173,0.5197097535420815
g174,-0.64024335140476
g175,0.2639485169834123
g176,-1.6512623297132385
g177,0.43443766686473395
g178,0.28192269913359064
g179,-0.4620731781984441
g180,-0.6992733988270576
g181,0.5550583645581209
g182,0.36948239301800173
g183,-0.09759869422726414
g184,-0.20699239446362463
g185,-0.9085115344057555
g186,0.18237490545609333
g187,0.7109312423338822
g188,0.6827963857271206
g189,0.5098793451387943
g190,0.7704562654963407
g191,0.39322309577596065
g192,-0.3009276500329907
g193,-0.07037257300280049
g194,-0.42609559387681956
g195,0.3773609942379402
g196,0.5682239644398749
g197,0.1190211113229711
g198,-0.20302540451984596
g199,0.8116037578060795
g200,-0.34945673017095136
g201,0.078874187741661
g202,-0.1873521910650988
g203,-0.45902406890877445
g204,-0.01285478889544205
g205,0.20429008779438226
g206,-0.03860726528397073
g207,-0.2162151851026657
g208,0.31779521620949075
g209,0.31897437646887833
g210,-0.5821182844813
g211,-0.7906740596515492
g212,-1.01369365380189
g213,0.480443612218455
g214,0.842501698778926
g215,-1.1817822992492197
g216,-0.351736191473827
g217,-0.9634512328413354
g218,0.42389415018948373
g219,-0.07216404734965248
g220,-0.3975232075065398
g221,0.8097169649212322
g222,0.1419224767005289
g223,-0.9066749182650554
g224,-0.4241509852652914
g225,-1.0818708238283559
g226,-0.9965719106911617
g227,-0.2006416312650252
g228,-1.1617469227406618
g229,-0.7038340426444649
g230,0.6100931410566197
g231,1.4666997123203571
g232,0.40365499238571
g233,-0.09384830837553344
g234,-0.21793252239702682
g235,0.6485012854956259
g236,-0.5097353755465699
g237,0.5223653608753901
g238,-0.11365454788114687
g239,-0.42669708509664944
g240,0.04631751631493932
g241,0.3871088348999677
g242,0.31789540833233393
g243,0.3139950206601993
g244,0.09691736200470141
g245,-0.2105399451819941
g246,-0.5616265188885632
g247,0.4588901231525109
g248,0.13496356685199193
g249,0.179738669106851
g250,0.8620794184320363
g251,0.05305194788766333
g252,-0.6594191178618943
g253,-0.18349190540440927
g254,-0.4246835317699683
g255,-0.037631420141648164
g256,0.01496622373634518
g257,0.18910747215028645
g258,0.15861208579046268
g259,0.3885382190612987
g260,0.8728279751130923
g261,0.12814811542301158
g262,-0.22730988187415413
g263,-0.6865661513790781
g264,0.2039061387160864
g265,0.3931675939906236
g266,-0.7487241709481812
g267,0.8289521762332693
g268,0.742484790591652
g269,-0.551995296535252
g270,0.6737548291399382
g271,0.008859709013359687
g272,-0.6198060071818228
g273,1.1074236427162192
g274,-0.3639450263053516
g275,0.9909620778984586
g276,1.1425615550689243
g277,-0.6171231132841726
g278,-0.2917300302818346
g279,-0.5014446638225233
g280,-0.8311677803786136
g281,-0.4641026666956829
g282,-0.9107776618125064
g283,-0.17070283672595676
g284,-0.19301923551657718
g285,0.3970768434978911
g286,-0.906473190566557
g287,-0.533559605544165
g288,-0.23995579362157568
g289,-0.20841169318148786
g290,0.09367464605850595
g291,0.8534162476859335
g292,0.04229232722989127
g293,-0.5064404898839003
g294,0.4590952542917918
g295,-0.9349845742086206
g296,-0.5064163940546857
g297,-0.8227101383350705
g298,-0.5544083170178005
g299,0.12490323276533705
g300,0.14203513290233763
